question_id,question_var_id,answer_var_id,question,answer_options,num_scale,scale_type,question_type,subject,source,shuffle_seed,Llama-3.1-8B-Instruct,gemma-2-9b-it,Mistral-7B-Instruct-v0.3,Qwen2.5-7B-Instruct
49,1,6,"In general, how much pressure, if any, do you think men face in our country these days to have many sexual partners?","['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,101.0,A fair amount,Not too much,A fair amount,A fair amount
50,1,1,"In general, how much pressure, if any, do you think men face in our country these days to join in when other men are talking about women in a sexual way?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,,A fair amount,A fair amount,A fair amount,A fair amount
50,1,2,"In general, how much pressure, if any, do you think men face in our country these days to join in when other men are talking about women in a sexual way?","['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,2.0,A fair amount,Not too much,A fair amount,A fair amount
50,1,3,"In general, how much pressure, if any, do you think men face in our country these days to join in when other men are talking about women in a sexual way?","['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,7.0,A fair amount,A fair amount,A fair amount,A fair amount
50,1,4,"In general, how much pressure, if any, do you think men face in our country these days to join in when other men are talking about women in a sexual way?","['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,10.0,A fair amount,A fair amount,A fair amount,A fair amount
50,1,5,"In general, how much pressure, if any, do you think men face in our country these days to join in when other men are talking about women in a sexual way?","['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,67.0,A fair amount,A fair amount,A fair amount,A fair amount
50,1,6,"In general, how much pressure, if any, do you think men face in our country these days to join in when other men are talking about women in a sexual way?","['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,101.0,A fair amount,Not too much,A fair amount,A fair amount
51,1,1,"In general, how much pressure, if any, do you think men face in our country these days to be willing to throw a punch if provoked?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,,A fair amount,Not too much,A fair amount,A fair amount
51,1,2,"In general, how much pressure, if any, do you think men face in our country these days to be willing to throw a punch if provoked?","['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,2.0,A fair amount,Not too much,A fair amount,A fair amount
51,1,3,"In general, how much pressure, if any, do you think men face in our country these days to be willing to throw a punch if provoked?","['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,7.0,A fair amount,Not too much,A fair amount,A fair amount
51,1,4,"In general, how much pressure, if any, do you think men face in our country these days to be willing to throw a punch if provoked?","['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,10.0,A fair amount,Not too much,A fair amount,A fair amount
51,1,5,"In general, how much pressure, if any, do you think men face in our country these days to be willing to throw a punch if provoked?","['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,67.0,A fair amount,A fair amount,A fair amount,A fair amount
51,1,6,"In general, how much pressure, if any, do you think men face in our country these days to be willing to throw a punch if provoked?","['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,101.0,A fair amount,Not too much,A fair amount,A fair amount
52,1,1,"In general, how much pressure, if any, do you think men face in our country these days to be emotionally strong?","['A lot', 'A fair amount', 'Not too much', 'None at all']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,,A fair amount,A fair amount,A fair amount,A fair amount
52,1,2,"In general, how much pressure, if any, do you think men face in our country these days to be emotionally strong?","['A fair amount', 'Not too much', 'None at all', 'A lot']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,2.0,A fair amount,A fair amount,A fair amount,A fair amount
52,1,3,"In general, how much pressure, if any, do you think men face in our country these days to be emotionally strong?","['None at all', 'A fair amount', 'A lot', 'Not too much']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,7.0,A fair amount,A fair amount,A fair amount,A fair amount
52,1,4,"In general, how much pressure, if any, do you think men face in our country these days to be emotionally strong?","['None at all', 'Not too much', 'A fair amount', 'A lot']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,10.0,A fair amount,A fair amount,A fair amount,A fair amount
52,1,5,"In general, how much pressure, if any, do you think men face in our country these days to be emotionally strong?","['Not too much', 'A fair amount', 'None at all', 'A lot']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,67.0,A fair amount,A fair amount,A fair amount,A fair amount
52,1,6,"In general, how much pressure, if any, do you think men face in our country these days to be emotionally strong?","['A lot', 'None at all', 'Not too much', 'A fair amount']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Quantity,General Opinion,Pew_American_Trends_Panel_disagreement_500.csv,101.0,A fair amount,A fair amount,A lot,A fair amount
53,1,1,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to talk about their feelings when they are sad or upset these days?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_disagreement_500.csv,,Somewhat important,Very important,Very important,Very important
53,1,2,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to talk about their feelings when they are sad or upset these days?","['Somewhat important', 'Not too important', 'Not at all important', 'Very important']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_disagreement_500.csv,2.0,Very important,Very important,Very important,Very important
53,1,3,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to talk about their feelings when they are sad or upset these days?","['Not at all important', 'Somewhat important', 'Very important', 'Not too important']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_disagreement_500.csv,7.0,Very important,Very important,Very important,Very important
53,1,4,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to talk about their feelings when they are sad or upset these days?","['Not at all important', 'Not too important', 'Somewhat important', 'Very important']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_disagreement_500.csv,10.0,Somewhat important,Very important,Very important,Very important
53,1,5,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to talk about their feelings when they are sad or upset these days?","['Not too important', 'Somewhat important', 'Not at all important', 'Very important']","[-0.33333333, 0.33333333, -1.0, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_disagreement_500.csv,67.0,Somewhat important,Very important,Very important,Very important
53,1,6,"When it comes to raising boys, how important, if at all, do you think it is to encourage boys to talk about their feelings when they are sad or upset these days?","['Very important', 'Not at all important', 'Not too important', 'Somewhat important']","[1.0, -1.0, -0.33333333, 0.33333333]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_disagreement_500.csv,101.0,Somewhat important,Very important,Very important,Very important
54,1,1,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to stand up for themselves these days?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important']","[1.0, 0.33333333, -0.33333333, -1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_disagreement_500.csv,,Very important,Very important,Very important,Very important
54,1,2,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to stand up for themselves these days?","['Somewhat important', 'Not too important', 'Not at all important', 'Very important']","[0.33333333, -0.33333333, -1.0, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_disagreement_500.csv,2.0,Very important,Very important,Very important,Very important
54,1,3,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to stand up for themselves these days?","['Not at all important', 'Somewhat important', 'Very important', 'Not too important']","[-1.0, 0.33333333, 1.0, -0.33333333]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_disagreement_500.csv,7.0,Very important,Very important,Very important,Very important
54,1,4,"When it comes to raising girls, how important, if at all, do you think it is to encourage girls to stand up for themselves these days?","['Not at all important', 'Not too important', 'Somewhat important', 'Very important']","[-1.0, -0.33333333, 0.33333333, 1.0]",4-unipolar,Importance,Education,Pew_American_Trends_Panel_disagreement_500.csv,10.0,Very important,Very important,Very important,Very important
