question_id,question_var_id,answer_var_id,question,answer_options,source,decision,subject,question_type
180,1,1,"In general,how positive or negative of an impact do you think does being approachable has on a man's chances of getting a top executive business position?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Economy & Work,PositiveNegative
181,1,1,"In general, how positive or negative of an impact do you think does being assertive has on a man's chances of getting a top executive business position?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Economy & Work,PositiveNegative
182,1,1,"In general, how positive or negative of an impact do you think does being physically attractive has on a man's chances of getting a top executive business position?","['Very positive', 'Mostly positive', 'Neither positive nor negative', 'Mostly negative', 'Very negative']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Economy & Work,PositiveNegative
183,1,1,Do you think it would be good or bad for the country if a woman was elected president?,"['Very good', 'Somewhat good', 'Somewhat bad', 'Very bad']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,GoodOrBad
184,1,1,"As you may know, more women are running for U.S. Congress this year than in the past. Do you think this is good or bad for the country?","['Very good', 'Somewhat good', 'Somewhat bad', 'Very bad']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,GoodOrBad
186,1,1,How likely do you think it is that the following will happen in the next 30 years? The world will face a major energy crisis,"['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,Likelihood
187,1,1,How likely do you think it is that the following will happen in the next 30 years? A Hispanic person will be elected U.S. president,"['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,Likelihood
188,1,1,"Still thinking about the future of our country, how worried are you, if at all, about the way the government in Washington works?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned']",Pew_American_Trends_Panel_disagreement_500.csv,keep,General Opinion,Concern
189,1,1,"Still thinking about the future of our country, how worried are you, if at all, about the moral values of Americans?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned']",Pew_American_Trends_Panel_disagreement_500.csv,keep,General Opinion,Concern
190,1,1,"Still thinking about the future of our country, how worried are you, if at all, about climate change?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned']",Pew_American_Trends_Panel_disagreement_500.csv,keep,General Opinion,Concern
191,1,1,How much do you agree or disagree with the following statement? Family members will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Social,Agreement
192,1,1,How much do you agree or disagree with the following statement? The Government will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Social,Agreement
193,1,1,How much do you agree or disagree with the following statement? The older Americans themselves will be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Social,Agreement
194,1,1,How much do you agree or disagree with the following statement? Family members should be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Social,Agreement
195,1,1,How much do you agree or disagree with the following statement? The Government should be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Social,Agreement
196,1,1,How much do you agree or disagree with the following statement? The older Americans themselves should be mostly responsible for paying for the long-term care older Americans may need.,"['Fully agree', 'Somewhat agree', 'Somewhat disagree', 'Fully disagree']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Social,Agreement
197,1,1,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to increasing spending for education?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,Priority
198,1,1,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to providing high-quality, affordable health care to all Americans?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,Priority
199,1,1,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to reducing the gap between the rich and the poor?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,Priority
200,1,1,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to reducing military spending?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,Priority
201,1,1,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to reducing the number of undocumented immigrants coming into the U.S.?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,Priority
202,1,1,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to reducing spending on Social Security, Medicare and Medicaid?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,Priority
203,1,1,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to increasing spending for roads, bridges and other infrastructure?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done']",Pew_American_Trends_Panel_disagreement_500.csv,keep,Politics & Government,Priority
