question_id;question_var_id;answer_var_id;question;answer_options;source;decision;subject
131;1;1;To what extent do you think the following is a reason why there aren't more women in top executive business positions? Women are less likely than men to ask for promotions and raises;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Economy & Work
132;1;1;To what extent do you think the following is a reason why there aren't more women in top executive business positions? Sexual harassment creates an environment that makes it harder for women to succeed in business;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Economy & Work
133;1;1;To what extent do you think the following is a reason why you think the higher education system in the U.S. is going in the wrong direction? Professors are bringing their political and social views into the classroom;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
134;1;1;To what extent do you think the following is a reason why you think the higher education system in the U.S. is going in the wrong direction? Colleges and universities are too concerned about protecting students from views they might find offensive;['A lot', 'A fair amount', 'Not too much', 'None at all'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
135;1;1;In general, do you think men in high political offices are better or worse than women in high political offices at being compassionate and empathetic?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
136;1;1;In general, do you think women in high political offices are better or worse than men in high political offices at being compassionate and empathetic?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
137;1;1;In general, do you think men in high political offices are better or worse than women in high political offices at being willing to take risks?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
138;1;1;In general, do you think women in high political offices are better or worse than men in high political offices at being willing to take risks?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
139;1;1;In general, do you think men in high political offices are better or worse than women in high political offices at serving as a role model for children?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
140;1;1;In general, do you think women in high political offices are better or worse than men in high political offices at serving as a role model for children?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
141;1;1;In general, do you think men in high political offices are better or worse than women in high political offices at handling economic conditions?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
142;1;1;In general, do you think women in high political offices are better or worse than men in high political offices at handling economic conditions?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
143;1;1;In general, do you think men in high political offices are better or worse than women in high political offices at dealing with immigration policy?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
144;1;1;In general, do you think women in high political offices are better or worse than men in high political offices at dealing with immigration policy?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
145;1;1;In general, do you think men in high political offices are better or worse than women in high political offices at dealing with national security and defense?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
146;1;1;In general, do you think women in high political offices are better or worse than men in high political offices at dealing with national security and defense?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
147;1;1;In general, do you think men in high political offices are better or worse than women in high political offices at dealing with gun policy?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
148;1;1;In general, do you think women in high political offices are better or worse than men in high political offices at dealing with gun policy?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Politics & Government
149;1;1;In general, do you think men in top executive business positions are better or worse than women in top executive business positions at working well under pressure?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Economy & Work
150;1;1;In general, do you think women in top executive business positions are better or worse than men in top executive business positions at working well under pressure?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Economy & Work
151;1;1;In general, do you think men in top executive business positions are better or worse than women in top executive business positions at being willing to take risks?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Economy & Work
152;1;1;In general, do you think women in top executive business positions are better or worse than men in top executive business positions at being willing to take risks?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Economy & Work
153;1;1;In general, do you think men in top executive business positions are better or worse than women in top executive business positions at negotiating profitable deals?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Economy & Work
154;1;1;In general, do you think women in top executive business positions are better or worse than men in top executive business positions at negotiating profitable deals?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Economy & Work
155;1;1;In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running large bank or financial institution types of companies?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Economy & Work
156;1;1;In general, do you think women in top executive business positions would do a better or worse job than men in top executive business positions running large bank or financial institution types of companies?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Economy & Work
157;1;1;In general, do you think men in top executive business positions would do a better or worse job than women in top executive business positions running major hospital types of companies?;['A lot Better', 'A little Better', 'No difference', 'A little Worse', 'A lot Worse'];Pew_American_Trends_Panel_disagreement_500.csv;keep;Economy & Work
